YEAR_MONTH,SIDO,TARGET_COUNT,TEMP_AVG,TEMP_MAX,HUMIDITY,RAIN,THI,CPI_AGRI,CPI_TOTAL,RESTAURANT_DENSITY,VIOLATION_RATE,TARGET
2025-03,세종특별자치시,0.0,7.7331666112404385,29.6,61.12064092596203,48.99690721649484,48.30477583011704,127.72,116.29,4829,0.0,0
2025-04,대전광역시,1.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,23164,0.04317043688482128,0
2025-04,강원특별자치도,1.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,43926,0.02276556026043801,0
2025-04,대구광역시,5.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,37976,0.13166210238045079,0
2025-04,제주특별자치도,0.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,24251,0.0,0
2025-04,울산광역시,5.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,19964,0.25045081146062914,1
2025-04,경상남도,4.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,67454,0.059299670886826576,0
2025-04,경기도,65.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,183285,0.3546389502687072,1
2025-04,부산광역시,13.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,55922,0.23246664997675334,1
2025-04,인천광역시,2.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,41726,0.04793174519484254,0
2025-04,서울특별시,8.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,138619,0.05771214624257858,0
2025-04,광주광역시,2.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,22065,0.0906412871062769,0
2025-04,경상북도,1.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,54980,0.018188432157148056,0
2025-04,충청남도,2.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,42097,0.04750932370477706,0
2025-04,충청북도,0.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,31440,0.0,0
2025-04,전북특별자치도,0.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,31373,0.0,0
2025-04,전라남도,1.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,37127,0.026934575915102215,0
2025-04,세종특별자치시,2.0,13.105807560137457,30.7,62.29924889543447,69.22474226804124,56.031464941879086,125.4,116.38,4829,0.4141644232760406,1
2025-05,대전광역시,2.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,23164,0.08634087376964256,0
2025-05,강원특별자치도,9.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,43926,0.20489004234394206,1
2025-05,대구광역시,9.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,37976,0.23699178428481144,1
2025-05,제주특별자치도,0.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,24251,0.0,0
2025-05,울산광역시,1.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,19964,0.050090162292125824,0
2025-05,경상남도,2.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,67454,0.029649835443413288,0
2025-05,경기도,47.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,183285,0.25643124096352676,1
2025-05,부산광역시,5.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,55922,0.08941024999105898,0
2025-05,인천광역시,2.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,41726,0.04793174519484254,0
2025-05,서울특별시,11.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,138619,0.07935420108354554,0
2025-05,광주광역시,4.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,22065,0.1812825742125538,1
2025-05,경상북도,3.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,54980,0.05456529647144416,0
2025-05,충청남도,1.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,42097,0.02375466185238853,0
2025-05,충청북도,3.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,31440,0.09541984732824427,0
2025-05,전북특별자치도,67.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,31373,2.1355943008319254,1
2025-05,전라남도,5.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,37127,0.13467287957551108,0
2025-05,세종특별자치시,0.0,16.785075237691146,33.7,72.05900431833112,119.31958762886597,61.52183005617762,122.08,116.27,4829,0.0,0
2025-06,대전광역시,7.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,23164,0.3021930581937489,1
2025-06,강원특별자치도,1.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,43926,0.02276556026043801,0
2025-06,대구광역시,6.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,37976,0.15799452285654098,0
2025-06,제주특별자치도,1.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,24251,0.04123541297266092,0
2025-06,울산광역시,7.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,19964,0.3506311360448808,1
2025-06,경상남도,5.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,67454,0.07412458860853322,0
2025-06,경기도,49.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,183285,0.2673432086641023,1
2025-06,부산광역시,12.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,55922,0.21458459997854154,1
2025-06,인천광역시,5.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,41726,0.11982936298710636,0
2025-06,서울특별시,20.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,138619,0.14428036560644644,0
2025-06,광주광역시,24.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,22065,1.087695445275323,1
2025-06,경상북도,5.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,54980,0.09094216078574027,0
2025-06,충청남도,1.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,42097,0.02375466185238853,0
2025-06,충청북도,1.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,31440,0.031806615776081425,0
2025-06,전북특별자치도,1.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,31373,0.031874541803461574,0
2025-06,전라남도,4.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,37127,0.10773830366040886,0
2025-06,세종특별자치시,0.0,22.858622899726704,37.5,74.18488175647082,183.58453608247424,70.97058460731459,121.31,116.31,4829,0.0,0
2025-07,대전광역시,0.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,23164,0.0,0
2025-07,강원특별자치도,1.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,43926,0.02276556026043801,0
2025-07,대구광역시,6.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,37976,0.15799452285654098,0
2025-07,제주특별자치도,4.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,24251,0.1649416518906437,0
2025-07,울산광역시,1.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,19964,0.050090162292125824,0
2025-07,경상남도,2.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,67454,0.029649835443413288,0
2025-07,경기도,47.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,183285,0.25643124096352676,1
2025-07,부산광역시,20.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,55922,0.35764099996423593,1
2025-07,인천광역시,1.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,41726,0.02396587259742127,0
2025-07,서울특별시,18.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,138619,0.1298523290458018,0
2025-07,광주광역시,1.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,22065,0.04532064355313845,0
2025-07,경상북도,5.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,54980,0.09094216078574027,0
2025-07,충청남도,1.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,42097,0.02375466185238853,0
2025-07,충청북도,1.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,31440,0.031806615776081425,0
2025-07,전북특별자치도,37.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,31373,1.1793580467280784,1
2025-07,전라남도,0.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,37127,0.0,0
2025-07,세종특별자치시,0.0,27.13806291067968,39.2,76.69659774050857,247.80721649484536,77.75407159005208,123.16,116.52,4829,0.0,0
2025-08,대전광역시,0.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,23164,0.0,0
2025-08,강원특별자치도,0.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,43926,0.0,0
2025-08,대구광역시,2.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,37976,0.052664840952180325,0
2025-08,제주특별자치도,1.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,24251,0.04123541297266092,0
2025-08,울산광역시,2.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,19964,0.10018032458425165,0
2025-08,경상남도,1.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,67454,0.014824917721706644,0
2025-08,경기도,16.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,183285,0.08729574160460485,0
2025-08,부산광역시,1.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,55922,0.017882049998211795,0
2025-08,인천광역시,3.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,41726,0.07189761779226382,0
2025-08,서울특별시,15.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,138619,0.10821027420483484,0
2025-08,광주광역시,0.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,22065,0.0,0
2025-08,경상북도,3.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,54980,0.05456529647144416,0
2025-08,충청남도,1.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,42097,0.02375466185238853,0
2025-08,충청북도,1.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,31440,0.031806615776081425,0
2025-08,전북특별자치도,34.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,31373,1.0837344213176936,1
2025-08,전라남도,2.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,37127,0.05386915183020443,0
2025-08,세종특별자치시,11.0,27.25613338990631,38.7,80.51461188261872,183.68144329896904,78.49616926828206,129.02,116.45,4829,2.277904328018223,1
2025-09,대전광역시,0.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,23164,0.0,0
2025-09,강원특별자치도,11.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,43926,0.25042116286481814,1
2025-09,대구광역시,0.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,37976,0.0,0
2025-09,제주특별자치도,1.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,24251,0.04123541297266092,0
2025-09,울산광역시,0.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,19964,0.0,0
2025-09,경상남도,9.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,67454,0.13342425949535983,0
2025-09,경기도,20.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,183285,0.10911967700575606,0
2025-09,부산광역시,2.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,55922,0.03576409999642359,0
2025-09,인천광역시,4.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,41726,0.09586349038968509,0
2025-09,서울특별시,12.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,138619,0.08656821936386787,0
2025-09,광주광역시,4.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,22065,0.1812825742125538,1
2025-09,경상북도,2.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,54980,0.03637686431429611,0
2025-09,충청남도,0.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,42097,0.0,0
2025-09,충청북도,12.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,31440,0.38167938931297707,1
2025-09,전북특별자치도,1.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,31373,0.031874541803461574,0
2025-09,전라남도,5.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,37127,0.13467287957551108,0
2025-09,세종특별자치시,0.0,23.25014812181538,36.3,82.25071216968834,227.48865979381443,72.26859651924399,129.03,117.06,4829,0.0,0
2025-10,대전광역시,0.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,23164,0.0,0
2025-10,강원특별자치도,1.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,43926,0.02276556026043801,0
2025-10,대구광역시,6.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,37976,0.15799452285654098,0
2025-10,제주특별자치도,3.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,24251,0.12370623891798277,0
2025-10,울산광역시,0.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,19964,0.0,0
2025-10,경상남도,3.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,67454,0.04447475316511993,0
2025-10,경기도,11.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,183285,0.06001582235316583,0
2025-10,부산광역시,5.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,55922,0.08941024999105898,0
2025-10,인천광역시,2.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,41726,0.04793174519484254,0
2025-10,서울특별시,10.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,138619,0.07214018280322322,0
2025-10,광주광역시,2.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,22065,0.0906412871062769,0
2025-10,경상북도,1.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,54980,0.018188432157148056,0
2025-10,충청남도,0.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,42097,0.0,0
2025-10,충청북도,1.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,31440,0.031806615776081425,0
2025-10,전북특별자치도,0.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,31373,0.0,0
2025-10,전라남도,5.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,37127,0.13467287957551108,0
2025-10,세종특별자치시,0.0,16.917259096590715,32.3,81.0831515353065,170.2505154639175,62.1988525681886,129.18,117.42,4829,0.0,0
2025-11,대전광역시,1.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,23164,0.04317043688482128,0
2025-11,강원특별자치도,1.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,43926,0.02276556026043801,0
2025-11,대구광역시,15.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,37976,0.39498630714135247,1
2025-11,제주특별자치도,0.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,24251,0.0,0
2025-11,울산광역시,0.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,19964,0.0,0
2025-11,경상남도,3.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,67454,0.04447475316511993,0
2025-11,경기도,11.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,183285,0.06001582235316583,0
2025-11,부산광역시,7.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,55922,0.12517434998748259,0
2025-11,인천광역시,5.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,41726,0.11982936298710636,0
2025-11,서울특별시,15.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,138619,0.10821027420483484,0
2025-11,광주광역시,11.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,22065,0.49852707908452304,1
2025-11,경상북도,0.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,54980,0.0,0
2025-11,충청남도,5.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,42097,0.11877330926194266,0
2025-11,충청북도,3.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,31440,0.09541984732824427,0
2025-11,전북특별자치도,2.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,31373,0.06374908360692315,0
2025-11,전라남도,6.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,37127,0.1616074554906133,0
2025-11,세종특별자치시,0.0,8.90574840256319,24.2,67.08322934797162,21.568041237113402,49.88159018896363,125.65,117.2,4829,0.0,0
2025-12,대전광역시,4.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,23164,0.1726817475392851,1
2025-12,강원특별자치도,0.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,43926,0.0,0
2025-12,대구광역시,6.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,37976,0.15799452285654098,0
2025-12,제주특별자치도,1.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,24251,0.04123541297266092,0
2025-12,울산광역시,0.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,19964,0.0,0
2025-12,경상남도,5.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,67454,0.07412458860853322,0
2025-12,경기도,21.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,183285,0.11457566085604387,0
2025-12,부산광역시,14.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,55922,0.25034869997496517,1
2025-12,인천광역시,1.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,41726,0.02396587259742127,0
2025-12,서울특별시,14.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,138619,0.10099625592451252,0
2025-12,광주광역시,15.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,22065,0.6798096532970768,1
2025-12,경상북도,1.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,54980,0.018188432157148056,0
2025-12,충청남도,2.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,42097,0.04750932370477706,0
2025-12,충청북도,1.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,31440,0.031806615776081425,0
2025-12,전북특별자치도,18.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,31373,0.5737417524623084,1
2025-12,전라남도,2.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,37127,0.05386915183020443,0
2025-12,세종특별자치시,2.0,2.8309165204561006,22.5,63.65138979396235,25.51958762886598,41.42148908059404,127.34,117.57,4829,0.4141644232760406,1
2026-01,대전광역시,2.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,23164,0.08634087376964256,0
2026-01,강원특별자치도,0.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,43926,0.0,0
2026-01,대구광역시,4.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,37976,0.10532968190436065,0
2026-01,제주특별자치도,0.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,24251,0.0,0
2026-01,울산광역시,4.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,19964,0.2003606491685033,1
2026-01,경상남도,4.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,67454,0.059299670886826576,0
2026-01,경기도,9.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,183285,0.04910385465259023,0
2026-01,부산광역시,55.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,55922,0.9835127499016488,1
2026-01,인천광역시,3.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,41726,0.07189761779226382,0
2026-01,서울특별시,21.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,138619,0.15149438388676875,0
2026-01,광주광역시,4.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,22065,0.1812825742125538,1
2026-01,경상북도,14.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,54980,0.25463805020007274,1
2026-01,충청남도,2.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,42097,0.04750932370477706,0
2026-01,충청북도,5.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,31440,0.15903307888040713,0
2026-01,전북특별자치도,1.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,31373,0.031874541803461574,0
2026-01,전라남도,1.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,37127,0.026934575915102215,0
2026-01,세종특별자치시,0.0,-1.1355248863762333,19.4,53.38536193326683,5.995876288659794,37.281032920297086,128.27,118.03,4829,0.0,0
2026-02,대전광역시,4.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,23164,0.1726817475392851,1
2026-02,강원특별자치도,4.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,43926,0.09106224104175203,0
2026-02,대구광역시,16.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,37976,0.4213187276174426,1
2026-02,제주특별자치도,1.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,24251,0.04123541297266092,0
2026-02,울산광역시,1.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,19964,0.050090162292125824,0
2026-02,경상남도,7.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,67454,0.1037744240519465,0
2026-02,경기도,10.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,183285,0.05455983850287803,0
2026-02,부산광역시,7.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,55922,0.12517434998748259,0
2026-02,인천광역시,3.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,41726,0.07189761779226382,0
2026-02,서울특별시,13.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,138619,0.09378223764419019,0
2026-02,광주광역시,1.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,22065,0.04532064355313845,0
2026-02,경상북도,4.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,54980,0.07275372862859222,0
2026-02,충청남도,2.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,42097,0.04750932370477706,0
2026-02,충청북도,1.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,31440,0.031806615776081425,0
2026-02,전북특별자치도,4.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,31373,0.1274981672138463,0
2026-02,전라남도,0.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,37127,0.0,0
2026-02,세종특별자치시,0.0,2.999503681885125,24.0,59.11129602356406,20.72680412371134,42.12641637472754,129.37,118.4,4829,0.0,0
2026-03,대전광역시,6.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,23164,0.2590226213089276,1
2026-03,강원특별자치도,3.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,43926,0.06829668078131403,0
2026-03,대구광역시,22.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,37976,0.5793132504739836,1
